Host_Arrival_NS,Gateway_Ingress_NS,Latency_US
1764346323360040653,1764346323357410859,2629.79
1764346323362189871,1764346323359547298,2642.57
1764346323364171614,1764346323361974944,2196.67
1764346323366302641,1764346323363901414,2401.23
1764346323368610191,1764346323366617768,1992.42
1764346323370797726,1764346323368112051,2685.68
1764346323372773742,1764346323370506702,2267.04
1764346323374911503,1764346323372463417,2448.09
1764346323377053925,1764346323374442129,2611.8
1764346323379254413,1764346323376616563,2637.85
1764346323381364538,1764346323379040460,2324.08
1764346323383584442,1764346323380982677,2601.76
1764346323385689305,1764346323382954890,2734.41
1764346323387801089,1764346323386618107,1182.98
1764346323389880965,1764346323387360999,2519.97
1764346323391947518,1764346323389502937,2444.58
1764346323394200278,1764346323391470650,2729.63
1764346323396212736,1764346323393889048,2323.69
1764346323398567632,1764346323396614902,1952.73
1764346323400453922,1764346323398109184,2344.74
1764346323402869461,1764346323400045402,2824.06
1764346323404818868,1764346323402437304,2381.56
1764346323406904931,1764346323404399768,2505.16
1764346323409132122,1764346323406615446,2516.68
1764346323411178619,1764346323408570411,2608.21
1764346323413283210,1764346323411003557,2279.65
1764346323415449814,1764346323412937275,2512.54
1764346323417515082,1764346323416610491,904.591
1764346323419780535,1764346323417158911,2621.62
1764346323421799915,1764346323419520067,2279.85
1764346323423907973,1764346323421472783,2435.19
1764346323426118813,1764346323423413250,2705.56
1764346323428247991,1764346323426535796,1712.19
1764346323430340936,1764346323427981835,2359.1
1764346323432465181,1764346323429909804,2555.38
1764346323434603275,1764346323431916012,2687.26
1764346323436781707,1764346323434274919,2506.79
1764346323438789914,1764346323436609579,2180.34
1764346323440845980,1764346323438553046,2292.93
1764346323443034271,1764346323440537757,2496.51
1764346323445208573,1764346323442937658,2270.91
1764346323447215166,1764346323446608373,606.793
1764346323449550459,1764346323446871835,2678.62
1764346323451658602,1764346323449031271,2627.33
1764346323453595453,1764346323451426922,2168.53
1764346323455791339,1764346323453376638,2414.7
1764346323458092044,1764346323456603668,1488.38
1764346323459996985,1764346323457586525,2410.46
1764346323462091976,1764346323460004673,2087.3
1764346323464370978,1764346323461969887,2401.09
1764346323466407380,1764346323463875110,2532.27
1764346323468561241,1764346323466602463,1958.78
1764346323470668959,1764346323468147988,2520.97
1764346323472775901,1764346323470493146,2282.76
1764346323475026770,1764346323472435864,2590.91
1764346323477159555,1764346323476530018,629.537
1764346323479327017,1764346323476794729,2532.29
1764346323481335195,1764346323478966413,2368.78
1764346323483610461,1764346323480941625,2668.84
1764346323485677976,1764346323483299782,2378.19
1764346323487820232,1764346323486598302,1221.93
1764346323489883452,1764346323487333945,2549.51
1764346323492050848,1764346323489524626,2526.22
1764346323494115451,1764346323491918777,2196.67
1764346323496297494,1764346323493890740,2406.75
1764346323498601979,1764346323496595596,2006.38
1764346323500656403,1764346323498142121,2514.28
1764346323502762241,1764346323500493529,2268.71
1764346323504871235,1764346323502451494,2419.74
1764346323506989633,1764346323504410459,2579.17
1764346323509160350,1764346323506613888,2546.46
1764346323511307214,1764346323509036535,2270.68
1764346323513445582,1764346323510968254,2477.33
1764346323515511075,1764346323512925969,2585.11
1764346323517706123,1764346323516593935,1112.19
1764346323519721579,1764346323517321329,2400.25
1764346323521843321,1764346323519522259,2321.06
1764346323524000995,1764346323521463976,2537.02
1764346323526201303,1764346323523902121,2299.18
1764346323528453122,1764346323526571483,1881.64
1764346323530553462,1764346323528029020,2524.44
1764346323532778875,1764346323530011482,2767.39
1764346323534663429,1764346323532388636,2274.79
1764346323536993119,1764346323534366598,2626.52
1764346323539108484,1764346323536592524,2515.96
1764346323541074464,1764346323538528742,2545.72
1764346323543172100,1764346323540981135,2190.97
1764346323545384402,1764346323542934850,2449.55
1764346323547643340,1764346323546587569,1055.77
1764346323549775700,1764346323547119241,2656.46
1764346323551801490,1764346323549463650,2337.84
1764346323553839353,1764346323551396119,2443.23
1764346323555961941,1764346323553808517,2153.42
1764346323558146544,1764346323556586113,1560.43
1764346323560294150,1764346323558082895,2211.26
1764346323562389662,1764346323559988618,2401.04
1764346323564651274,1764346323561983327,2667.95
1764346323566807818,1764346323564377729,2430.09
1764346323569013445,1764346323566586657,2426.79
1764346323571019729,1764346323568517126,2502.6
1764346323573249844,1764346323570493588,2756.26
1764346323575313716,1764346323572854745,2458.97
1764346323577500137,1764346323576488216,1011.92
1764346323579572778,1764346323577008640,2564.14
1764346323581779448,1764346323579406291,2373.16
1764346323583831688,1764346323581356007,2475.68
1764346323586025364,1764346323583290475,2734.89
1764346323588176797,1764346323586577247,1599.55
1764346323590214771,1764346323587547356,2667.41
1764346323592281532,1764346323589989000,2292.53
1764346323594630056,1764346323591936717,2693.34
1764346323596567702,1764346323594331618,2236.08
1764346323598793720,1764346323596579541,2214.18
1764346323600844177,1764346323598528257,2315.92
1764346323602972458,1764346323600476723,2495.74
1764346323605120752,1764346323602455935,2664.82
1764346323607215191,1764346323606571586,643.605
1764346323609400945,1764346323606847296,2553.65
1764346323611532919,1764346323608988734,2544.18
1764346323613564193,1764346323611355640,2208.55
1764346323615689368,1764346323613304356,2385.01
1764346323617902704,1764346323616572880,1329.82
1764346323619954378,1764346323617563986,2390.39
1764346323622086583,1764346323619529200,2557.38
1764346323624278283,1764346323621917602,2360.68
1764346323626458782,1764346323623889565,2569.22
1764346323628639749,1764346323626473189,2166.56
1764346323630694287,1764346323628392410,2301.88
1764346323632804328,1764346323630346125,2458.2
1764346323634967511,1764346323632290592,2676.92
1764346323637095531,1764346323636393745,701.786
1764346323639168922,1764346323636667205,2501.72
1764346323641411317,1764346323638840888,2570.43
1764346323643501283,1764346323640822350,2678.93
1764346323645571056,1764346323643188755,2382.3
1764346323647677090,1764346323646361044,1316.05
1764346323649864239,1764346323647359398,2504.84
1764346323651958541,1764346323649335611,2622.93
1764346323654042932,1764346323651728012,2314.92
1764346323656155820,1764346323653693226,2462.59
1764346323658385060,1764346323656361338,2023.72
1764346323660549836,1764346323657847621,2702.22
1764346323662688827,1764346323660268769,2420.06
1764346323664818779,1764346323662227234,2591.55
1764346323666966231,1764346323664609137,2357.09
1764346323669219920,1764346323666392128,2827.79
1764346323671117339,1764346323668785779,2331.56
1764346323673186982,1764346323670731996,2454.99
1764346323675487764,1764346323673184639,2303.12
1764346323677691906,1764346323676355927,1335.98
1764346323679673973,1764346323677111067,2562.91
1764346323681754909,1764346323679303998,2450.91
1764346323683973372,1764346323681284460,2688.91
1764346323686154655,1764346323683603622,2551.03
1764346323688097043,1764346323686360471,1736.57
1764346323690370205,1764346323687820258,2549.95
1764346323692373866,1764346323689813968,2559.9
1764346323694568583,1764346323692188372,2380.21
1764346323696619721,1764346323694150087,2469.63
1764346323698731421,1764346323696356515,2374.91
1764346323700936517,1764346323698291734,2644.78
1764346323702920606,1764346323700720130,2200.48
1764346323705101688,1764346323702678595,2423.09
1764346323707405221,1764346323706356060,1049.16
1764346323709540520,1764346323706859486,2681.03
1764346323711600438,1764346323709236140,2364.3
1764346323713745259,1764346323711232600,2512.66
1764346323715853063,1764346323713195314,2657.75
1764346323717927080,1764346323716358603,1568.48
1764346323719995667,1764346323717801393,2194.27
1764346323722110275,1764346323719759608,2350.67
1764346323724501277,1764346323721735321,2765.96
1764346323726583279,1764346323724097727,2485.55
1764346323728706308,1764346323726349899,2356.41
1764346323730754443,1764346323728293866,2460.58
1764346323732992398,1764346323730270578,2721.82
1764346323735085910,1764346323732649732,2436.18
1764346323737076729,1764346323736344944,731.785
1764346323739406904,1764346323736653899,2753.01
1764346323741415307,1764346323738787338,2627.97
1764346323743582119,1764346323741221234,2360.89
1764346323745703416,1764346323743202196,2501.22
1764346323747922752,1764346323746347488,1575.26
1764346323750003788,1764346323747315847,2687.94
1764346323752107045,1764346323749699750,2407.3
1764346323754115646,1764346323751678212,2437.43
1764346323756394217,1764346323754100359,2293.86
1764346323758605665,1764346323756366529,2239.14
1764346323760769897,1764346323758278001,2491.9
1764346323762704824,1764346323760250714,2454.11
1764346323764838592,1764346323762229926,2608.67
1764346323767019743,1764346323766340577,679.166
1764346323769253262,1764346323766617287,2635.97
1764346323771388011,1764346323768759225,2628.79
1764346323773410402,1764346323771169624,2240.78
1764346323775601209,1764346323773100843,2500.37
1764346323777701715,1764346323776337372,1364.34
1764346323779766085,1764346323777167501,2598.58
1764346323781995479,1764346323779300190,2695.29
1764346323784017101,1764346323781703341,2313.76
1764346323786319191,1764346323783656056,2663.14
1764346323788466305,1764346323786333417,2132.89
1764346323790592559,1764346323787820200,2772.36
1764346323792682843,1764346323790216851,2465.99
1764346323794809675,1764346323792211061,2598.61
1764346323796788085,1764346323794215519,2572.57
1764346323799112735,1764346323796374455,2738.28
1764346323801127985,1764346323798765357,2362.63
1764346323803415494,1764346323800734570,2680.92
1764346323805634650,1764346323803172965,2461.68
1764346323807675064,1764346323806331255,1343.81
1764346323809727565,1764346323807089145,2638.42
1764346323811772741,1764346323809262329,2510.41
1764346323813830720,1764346323811273036,2557.68
1764346323815907344,1764346323813623194,2284.15
1764346323818084578,1764346323816334799,1749.78
1764346323820320912,1764346323817810834,2510.08
1764346323822473465,1764346323819782797,2690.67
1764346323824759072,1764346323822144953,2614.12
1764346323826579298,1764346323824073672,2505.63
1764346323828830106,1764346323826337593,2492.51
1764346323830930758,1764346323828305806,2624.95
1764346323833108692,1764346323830658964,2449.73
1764346323835265661,1764346323832618178,2647.48
1764346323837311748,1764346323836574602,737.146
1764346323839495216,1764346323836840564,2654.65
1764346323841535537,1764346323839005249,2530.29
1764346323843754849,1764346323841374654,2380.2
1764346323845848422,1764346323843341367,2507.05
1764346323848138272,1764346323846453414,1684.86
1764346323850225054,1764346323847453769,2771.28
1764346323852223247,1764346323849855669,2367.58
1764346323854482209,1764346323851780889,2701.32
1764346323856579504,1764346323854184789,2394.72
1764346323858798621,1764346323856369971,2428.65
1764346323860715749,1764346323858294691,2421.06
1764346323862872967,1764346323860237658,2635.31
1764346323865063566,1764346323862668804,2394.76
1764346323867126649,1764346323866324022,802.627
1764346323869403517,1764346323866615479,2788.04
1764346323871494299,1764346323868748419,2745.88
1764346323873601151,1764346323871148319,2452.83
1764346323875716266,1764346323873111533,2604.73
1764346323877821081,1764346323876320566,1500.52
1764346323879920098,1764346323877307673,2612.43
1764346323881986053,1764346323879714572,2271.48
1764346323884104039,1764346323881686035,2418
1764346323886386063,1764346323883657498,2728.57
1764346323888569299,1764346323886324360,2244.94
1764346323890590146,1764346323888244080,2346.07
1764346323892730039,1764346323890195046,2534.99
1764346323894772202,1764346323892212253,2559.95
1764346323896927227,1764346323896326904,600.323
1764346323899105737,1764346323896583366,2522.37
1764346323901216906,1764346323898749551,2467.36
1764346323903200120,1764346323900726263,2473.86
1764346323905511578,1764346323903136412,2375.17
1764346323907677982,1764346323906318449,1359.53
1764346323909714260,1764346323907091587,2622.67
1764346323911725131,1764346323909254522,2470.61
1764346323913967156,1764346323911668170,2298.99
1764346323916152550,1764346323913606138,2546.41
1764346323918158034,1764346323916322493,1835.54
1764346323920485684,1764346323917786280,2699.4
1764346323922570875,1764346323920219676,2351.2
1764346323924696739,1764346323922201137,2495.6
1764346323926728815,1764346323924151103,2577.71
1764346323928882302,1764346323926349033,2533.27
1764346323930866715,1764346323928743435,2123.28
1764346323933163839,1764346323930662405,2501.43
1764346323935333902,1764346323932638368,2695.53
1764346323937505821,1764346323936305084,1200.74
1764346323939581006,1764346323937079721,2501.28
