CAN_ID,Priority,Ingress_NS,Egress_NS,Latency_US
0x98ff28a7,2,1785200325530204193,1785200325530206230,2
0x98ff2895,2,1785200325531358130,1785200325531360075,1
0x98fe2895,2,1785200325531722628,1785200325531724665,2
0x98fe50a7,2,1785200325534536869,1785200325534538850,1
0x98ffefa7,2,1785200325539601151,1785200325539603114,1
0x8000030c,2,1785200325541535287,1785200325541537417,2
0x98ff28d0,2,1785200325541609213,1785200325541611231,2
0x98ffa7ef,2,1785200325542153080,1785200325542155061,1
0x800c7f28,2,1785200325544937377,1785200325544939302,1
0x98ff9528,2,1785200325549001869,1785200325549003795,1
0x98ffefa7,2,1785200325549986659,1785200325549988752,2
0x800001f2,2,1785200325550610600,1785200325550612563,1
0x98fd50a7,2,1785200325550954857,1785200325550956820,1
0x800c7f94,2,1785200325551098448,1785200325551100337,1
0x98ff2895,2,1785200325552203015,1785200325552204923,1
0x98fe2895,2,1785200325552557680,1785200325552559661,1
0x98fe50a7,2,1785200325555372051,1785200325555373977,1
0x98ffe5f4,2,1785200325558366513,1785200325558368439,1
0x98ff28f4,2,1785200325558741029,1785200325558743011,1
0x90ffd4f4,2,1785200325559104823,1785200325559106749,1
0x98ffefa7,2,1785200325560629387,1785200325560631276,1
0x98ffa7ef,2,1785200325563054335,1785200325563056261,1
0x98fe50a7,2,1785200325565758521,1785200325565760484,1
0x98ffeff4,2,1785200325568842853,1785200325568844779,1
0x98ff9528,2,1785200325569907143,1785200325569909106,1
0x98ffefa7,2,1785200325571271819,1785200325571273949,2
0x800001f2,2,1785200325571290301,1785200325571292227,1
0x98fd50a7,2,1785200325571647113,1785200325571649039,1
0x98ff28a7,2,1785200325571911500,1785200325571913426,1
0x98ff2895,2,1785200325573175881,1785200325573177955,2
0x98fe2895,2,1785200325573440361,1785200325573442342,1
0x98fe50a7,2,1785200325576304287,1785200325576306250,1
0x98ffefa7,2,1785200325581369366,1785200325581371329,1
0x98ffa7ef,2,1785200325583733647,1785200325583735610,1
0x98fe50a7,2,1785200325586498240,1785200325586500240,2
0x98ff9528,2,1785200325590762713,1785200325590764658,1
0x98ffefa7,2,1785200325591627319,1785200325591629263,1
0x800001f2,2,1785200325591991779,1785200325591993761,1
0x800c7ea8,2,1785200325592355870,1785200325592357814,1
0x98ff28a7,2,1785200325592619812,1785200325592621831,2
0x98ff2895,2,1785200325593883897,1785200325593885823,1
0x98fe2895,2,1785200325594148506,1785200325594150617,2
0x98fe50a7,2,1785200325597012710,1785200325597014692,1
0x98ffefa7,2,1785200325602377065,1785200325602379287,2
0x90fff4d4,2,1785200325602395639,1785200325602397583,1
0x98fff5d4,2,1785200325604651384,1785200325604653291,1
0x98ffa7ef,2,1785200325604816179,1785200325604818197,2
0x98fe50a7,2,1785200325607280422,1785200325607282385,1
0x98ff9528,2,1785200325611544969,1785200325611546951,1
0x98ffefa7,2,1785200325612410649,1785200325612412686,2
0x800001f2,2,1785200325612975312,1785200325612977330,2
0x800c7ea8,2,1785200325613339458,1785200325613341402,1
0x98ff28a7,2,1785200325613357254,1785200325613359198,1
0x98ff2895,2,1785200325614513580,1785200325614515543,1
0x98fe2895,2,1785200325614877855,1785200325614879855,2
0x9801d08f,2,1785200325616942212,1785200325616944138,1
0x98fe50a7,2,1785200325617806596,1785200325617808522,1
0x98ffefa7,2,1785200325622871434,1785200325622873397,1
0x98ffa7ef,2,1785200325625336066,1785200325625338011,1
0x98ff28ef,2,1785200325626300467,1785200325626302504,2
0x800c7f8f,2,1785200325627464701,1785200325627466664,1
0x98fe50a7,2,1785200325628129104,1785200325628131141,2
0x9cffd4f5,2,1785200325628795414,1785200325628797396,1
0x98ff9528,2,1785200325632360892,1785200325632363169,2
0x800c7ff7,2,1785200325633625624,1785200325633627587,1
0x800001f2,2,1785200325633990270,1785200325633992381,2
0x98fd50a7,2,1785200325634254380,1785200325634256361,1
0x98ff28a7,2,1785200325634418860,1785200325634420860,2
0x98ff2895,2,1785200325635482631,1785200325635484594,1
0x98fe2895,2,1785200325635846962,1785200325635848962,2
0x98fe50a7,2,1785200325638711814,1785200325638713833,2
0x98ffefa7,2,1785200325643776337,1785200325643778300,1
0x8000030c,2,1785200325645440290,1785200325645442438,2
0x98ffa7ef,2,1785200325646205025,1785200325646207136,2
0x98fe50a7,2,1785200325648969174,1785200325648971174,2
0x98ff9528,2,1785200325653233592,1785200325653235536,1
0x98ffefa7,2,1785200325654397732,1785200325654400269,2
0x800001f2,2,1785200325654416454,1785200325654418399,1
0x98fd50a7,2,1785200325654772248,1785200325654774248,2
0x98ff28a7,2,1785200325655036321,1785200325655038339,2
0x98ff2895,2,1785200325656200443,1785200325656202424,1
0x98fe2895,2,1785200325656564292,1785200325656566218,1
0x98fe50a7,2,1785200325659429107,1785200325659431089,1
0x98ffefa7,2,1785200325664493890,1785200325664495834,1
0x98ffa7ef,2,1785200325666858708,1785200325666860671,1
0x98ff28f4,2,1785200325668523105,1785200325668525235,2
0x98fe50a7,2,1785200325669686968,1785200325669688912,1
0x98ff9528,2,1785200325674051921,1785200325674054032,2
0x98ffefa7,2,1785200325675116248,1785200325675118192,1
0x80000000,2,1785200325675133859,1785200325675135803,1
0x98fd50a7,2,1785200325675490875,1785200325675492801,1
0x98ff28a7,2,1785200325675755225,1785200325675757207,1
0x98ff2895,2,1785200325676919385,1785200325676921329,1
0x800c7f14,2,1785200325677383437,1785200325677385363,1
0x98ffeff4,2,1785200325679147574,1785200325679149593,2
0x98fe50a7,2,1785200325680211845,1785200325680213771,1
0x98ffefa7,2,1785200325685276479,1785200325685278479,2
0x98ffa7ef,2,1785200325687640520,1785200325687642464,1
0x98fe50a7,2,1785200325690405058,1785200325690407150,2
0x98ff9528,2,1785200325694969751,1785200325694971732,1
0x90ffd438,2,1785200325694983695,1785200325694985621,1
0x98ffefa7,2,1785200325695843523,1785200325695845449,1
0x80000000,2,1785200325695861245,1785200325695863152,1
0x98fd50a7,2,1785200325696217798,1785200325696219761,1
0x98ff28a7,2,1785200325696481445,1785200325696483352,1
0x98ff2895,2,1785200325697645734,1785200325697647659,1
0x98fe2895,2,1785200325698010398,1785200325698012472,2
0x98fe50a7,2,1785200325700874620,1785200325700876583,1
0x9cff50d4,2,1785200325705239018,1785200325705240963,1
0x98ffefa7,2,1785200325706003384,1785200325706005476,2
0x90ff38d4,2,1785200325707267505,1785200325707269450,1
0x98ffa7ef,2,1785200325708432776,1785200325708434998,2
0x98fff5d4,2,1785200325709398140,1785200325709400010,1
0x98fe50a7,2,1785200325711270591,1785200325711273980,3
0x98ff9528,2,1785200325715543138,1785200325715546323,3
0x98ffefa7,2,1785200325716717204,1785200325716720297,3
0x80000000,2,1785200325716742278,1785200325716745389,3
0x98fd50a7,2,1785200325717106239,1785200325717109405,3
0x98ff28a7,2,1785200325717378089,1785200325717381274,3
0x98ff2895,2,1785200325718550359,1785200325718553674,3
0x800c7f14,2,1785200325719023189,1785200325719026338,3
0x9801d08f,2,1785200325720994992,1785200325720998325,3
0x800c7f28,2,1785200325721975133,1785200325721978393,3
0x98ffefa7,2,1785200325726949768,1785200325726952954,3
0x98ffa7ef,2,1785200325729422364,1785200325729425438,3
0x98ffd0ef,2,1785200325730395191,1785200325730398561,3
0x98ff95ef,2,1785200325731468351,1785200325731473795,5
0x800c7f28,2,1785200325732339975,1785200325732343141,3
0x90ff38ef,2,1785200325732611510,1785200325732614640,3
0x9cffd4f5,2,1785200325733583356,1785200325733586393,3
0x98ff9528,2,1785200325736656021,1785200325736659169,3
0x98ffefa7,2,1785200325737828440,1785200325737831569,3
0x800001f2,2,1785200325737852569,1785200325737855588,3
0x98fd50a7,2,1785200325738217956,1785200325738221493,3
0x98ff28a7,2,1785200325738489713,1785200325738494565,4
0x98ff2895,2,1785200325739962018,1785200325739965370,3
0x800c7f14,2,1785200325739982537,1785200325739985611,3
0x800c7f28,2,1785200325742950259,1785200325742953573,3
0x98ffefa7,2,1785200325747922727,1785200325747925875,3
0x8000030c,2,1785200325749594716,1785200325749598105,3
0x98ff28d0,2,1785200325750267101,1785200325750270360,3
0x98ffa7ef,2,1785200325750639080,1785200325750642228,3
0x98fe50a7,2,1785200325753211508,1785200325753214656,3
0x98ff9528,2,1785200325757684368,1785200325757687461,3
0x98ffefa7,2,1785200325758656473,1785200325758659584,3
0x800001f2,2,1785200325759028915,1785200325759032082,3
0x98fd50a7,2,1785200325759400783,1785200325759403931,3
0x98ff28a7,2,1785200325759425135,1785200325759428098,2
0x98ff2895,2,1785200325760488239,1785200325760491239,3
0x98fe2895,2,1785200325760860126,1785200325760863126,3
0x98fe50a7,2,1785200325763732441,1785200325763735515,3
0x98ffefa7,2,1785200325768804741,1785200325768807816,3
0x98ffa7ef,2,1785200325771177023,1785200325771180078,3
0x98ffe5f4,2,1785200325772849493,1785200325772852827,3
0x98ff28f4,2,1785200325773222121,1785200325773225306,3
0x800c7f28,2,1785200325774194207,1785200325774197485,3
0x98ffefa7,2,1785200325779466396,1785200325779469507,3
0x800001f2,2,1785200325779490766,1785200325779493766,3
0x98fd50a7,2,1785200325779853912,1785200325779856967,3
0x98ff28a7,2,1785200325780126151,1785200325780129262,3
0x98ff9528,2,1785200325780497926,1785200325780501074,3
0x98ff2895,2,1785200325781369976,1785200325781372994,3
0x98fe2895,2,1785200325781742048,1785200325781745048,3
0x98ffeff4,2,1785200325783614054,1785200325783617110,3
0x98fe50a7,2,1785200325784685899,1785200325784689195,3
0x98ffefa7,2,1785200325789758811,1785200325789761867,3
0x98ffa7ef,2,1785200325792131074,1785200325792134185,3
0x98fe50a7,2,1785200325794903704,1785200325794906778,3
0x98ffefa7,2,1785200325800275985,1785200325800279040,3
0x800001f2,2,1785200325800300336,1785200325800303392,3
0x98fd50a7,2,1785200325800663741,1785200325800666871,3
0x98ff28a7,2,1785200325800935536,1785200325800938573,3
0x98ff9528,2,1785200325801307608,1785200325801310737,3
0x98ff2895,2,1785200325802279953,1785200325802283268,3
0x98fe2895,2,1785200325802551822,1785200325802554989,3
0x98fe50a7,2,1785200325805423655,1785200325805426767,3
0x98ffefa7,2,1785200325810796788,1785200325810800325,3
0x98fff5d4,2,1785200325810822862,1785200325810826047,3
0x800c7fd3,2,1785200325812984866,1785200325812987959,3
0x98fe50a7,2,1785200325815657201,1785200325815660275,3
0x98ffefa7,2,1785200325821031815,1785200325821035259,3
0x800001f2,2,1785200325821057315,1785200325821060463,3
0x98fd50a7,2,1785200325821419794,1785200325821422961,3
0x98ff28a7,2,1785200325821691885,1785200325821695070,3
0x98ff9528,2,1785200325822064142,1785200325822067512,3
0x98ff2895,2,1785200325823236079,1785200325823239208,3
0x98fe2895,2,1785200325823260467,1785200325823263449,2
0x9801d08f,2,1785200325825323880,1785200325825326899,3
0x800c7f28,2,1785200325826296522,1785200325826299855,3
0x800c7ff7,2,1785200325831268787,1785200325831271916,3
0x800c7fd3,2,1785200325833840715,1785200325833843863,3
0x98ff28ef,2,1785200325834713820,1785200325834717376,3
0x98ff1eef,2,1785200325835785239,1785200325835788424,3
0x98fe50a7,2,1785200325836556975,1785200325836560142,3
0x800e7fea,2,1785200325838429481,1785200325838433074,3
0x98ffefa7,2,1785200325842002366,1785200325842006014,3
0x800001f2,2,1785200325842374938,1785200325842378178,3
0x98fd50a7,2,1785200325842646806,1785200325842649973,3
0x98ff28a7,2,1785200325842821324,1785200325842824713,3
0x98ff9528,2,1785200325843092285,1785200325843095396,3
0x98ff2895,2,1785200325843964631,1785200325843967705,3
0x98fe2895,2,1785200325844337221,1785200325844340370,3
0x98fe50a7,2,1785200325847209222,1785200325847212314,3
0x98ffefa7,2,1785200325852293226,1785200325852296967,3
0x8000030c,2,1785200325853974271,1785200325853977993,3
0x98ffa7ef,2,1785200325854749118,1785200325854752396,3
0x98fe50a7,2,1785200325857521100,1785200325857524267,3
0x98ffefa7,2,1785200325862894399,1785200325862897658,3
0x800001f2,2,1785200325863266360,1785200325863269471,3
0x98fd50a7,2,1785200325863537969,1785200325863541191,3
0x98ff28a7,2,1785200325863710024,1785200325863713209,3
0x98ff9528,2,1785200325863980800,1785200325863983929,3
0x98ff2895,2,1785200325864952182,1785200325864955312,3
0x98fe2895,2,1785200325865223477,1785200325865226662,3
0x98fe50a7,2,1785200325868102144,1785200325868105329,3
0x800c7ff7,2,1785200325873175852,1785200325873179074,3
0x98ffa7ef,2,1785200325875548837,1785200325875551948,3
0x98ff28f4,2,1785200325877521009,1785200325877524343,3
0x90ffd4f4,2,1785200325877545620,1785200325877548713,3
0x98fe50a7,2,1785200325878409855,1785200325878412930,3
0x800c7ff7,2,1785200325883783377,1785200325883786525,3
0x800001f2,2,1785200325884155411,1785200325884158522,3
0x98fd50a7,2,1785200325884427910,1785200325884431206,3
0x98ff28a7,2,1785200325884600371,1785200325884603538,3
0x98ff2895,2,1785200325885172220,1785200325885175238,3
0x98fe2895,2,1785200325885544625,1785200325885547699,3
0x98ffeff4,2,1785200325887917221,1785200325887920258,3
0x98fe50a7,2,1785200325888989566,1785200325888992621,3
0x800c7ff7,2,1785200325894062292,1785200325894065644,3
0x98ffa7ef,2,1785200325896434407,1785200325896437518,3
0x98fe50a7,2,1785200325899207241,1785200325899210389,3
0x90ffd438,2,1785200325903779749,1785200325903782823,3
0x800c7ff7,2,1785200325904651688,1785200325904654743,3
0x800001f2,2,1785200325905024037,1785200325905027185,3
0x98fd50a7,2,1785200325905295572,1785200325905298628,3
0x98ff28a7,2,1785200325905468090,1785200325905471219,3
0x98ff9528,2,1785200325905740199,1785200325905743273,3
0x800c7f94,2,1785200325906912914,1785200325906916136,3
0x98fe2895,2,1785200325907084505,1785200325907087542,3
0x98fe50a7,2,1785200325909857506,1785200325909860617,3
0x98ffefa7,2,1785200325915231009,1785200325915234546,3
0x90fff4d4,2,1785200325915256398,1785200325915259490,3
0x90ff38d4,2,1785200325917519661,1785200325917522735,3
0x800c7fd3,2,1785200325917692419,1785200325917695660,3
0x98fff5d4,2,1785200325919364520,1785200325919367927,3
0x98fe50a7,2,1785200325920236736,1785200325920239792,3
0x800c7ff7,2,1785200325925609294,1785200325925612424,3
0x800001f2,2,1785200325925987922,1785200325925991311,3
0x98fd50a7,2,1785200325926260346,1785200325926263457,3
0x98ff28a7,2,1785200325926432530,1785200325926435678,3
0x98ff9528,2,1785200325927004786,1785200325927007897,3
0x98ff2895,2,1785200325927028693,1785200325927031656,2
0x98fe2895,2,1785200325927392431,1785200325927395431,3
0x9801d08f,2,1785200325929968378,1785200325929971637,3
0x800c7f28,2,1785200325930941483,1785200325930944501,3
0x98ffefa7,2,1785200325935914043,1785200325935917229,3
0x98ffa7ef,2,1785200325938386416,1785200325938389565,3
0x98ff38ef,2,1785200325939358392,1785200325939361503,3
0x98fe38ef,2,1785200325940430218,1785200325940433292,3
0x98fe50a7,2,1785200325941201861,1785200325941204972,3
0x9cfe50ef,2,1785200325941574063,1785200325941577285,3
0x98fff4ef,2,1785200325942646056,1785200325942649241,3
0x9cffd4f5,2,1785200325943717938,1785200325943720993,3
0x98ffefa7,2,1785200325946490254,1785200325946493494,3
0x800001f2,2,1785200325947162768,1785200325947165990,3
0x98fd50a7,2,1785200325947434099,1785200325947437210,3
0x98ff28a7,2,1785200325947606487,1785200325947609709,3
0x98ff9528,2,1785200325947878578,1785200325947881708,3
0x98ff2895,2,1785200325948850646,1785200325948853683,3
0x98fe2895,2,1785200325949222458,1785200325949225458,3
0x98fe50a7,2,1785200325951994700,1785200325951997829,3
0x98ffefa7,2,1785200325957067223,1785200325957070353,3
0x8000030c,2,1785200325958740971,1785200325958744416,3
0x98ffa7ef,2,1785200325959814891,1785200325959818187,3
0x98ff28d0,2,1785200325959839372,1785200325959842372,3
0x98fe50a7,2,1785200325962303801,1785200325962306967,3
0x98ffefa7,2,1785200325967375657,1785200325967378787,3
0x800001f2,2,1785200325968048597,1785200325968051819,3
0x98fd50a7,2,1785200325968320207,1785200325968323429,3
0x98ff28a7,2,1785200325968692649,1785200325968695834,3
0x98ff9528,2,1785200325968716834,1785200325968720000,3
0x98ff2895,2,1785200325969680253,1785200325969683235,2
0x98fe2895,2,1785200325970053399,1785200325970056788,3
0x98fe50a7,2,1785200325972825085,1785200325972828196,3
0x98ffefa7,2,1785200325977897682,1785200325977900775,3
0x98ffa7ef,2,1785200325980270612,1785200325980273704,3
0x98ffe5f4,2,1785200325981942675,1785200325981945749,3
0x98ff28f4,2,1785200325982315024,1785200325982318228,3
0x98fe28f4,2,1785200325982687633,1785200325982690855,3
0x90ffd4f4,2,1785200325983059390,1785200325983062557,3
0x98fe50a7,2,1785200325983137686,1785200325983140945,3
0x98ffd0f4,2,1785200325986123889,1785200325986127389,3
0x9cff50f4,2,1785200325986500331,1785200325986503498,3
0x98ffeff4,2,1785200325986873977,1785200325986877143,3
0x98ff9528,2,1785200325987746268,1785200325987749416,3
0x98ffefa7,2,1785200325988818613,1785200325988821650,3
0x800001f2,2,1785200325989191314,1785200325989194480,3
0x98fd50a7,2,1785200325989463201,1785200325989466257,3
0x98ff28a7,2,1785200325989636496,1785200325989639663,3
0x98ff2895,2,1785200325990109012,1785200325990112363,3
0x98fe2895,2,1785200325990480546,1785200325990483676,3
0x98fe50a7,2,1785200325993953024,1785200325993956098,3
0x98ff38f4,2,1785200325996925913,1785200325996929005,3
0x98ffefa7,2,1785200325999098676,1785200325999101825,3
0x800c7fd3,2,1785200326001570661,1785200326001573716,3
0x98fe50a7,2,1785200326004243347,1785200326004246551,3
0x98ff9528,2,1785200326007915990,1785200326007919435,3
0x98ffefa7,2,1785200326009392018,1785200326009398722,6
0x800001f2,2,1785200326010067106,1785200326010070680,3
0x98fd50a7,2,1785200326010339660,1785200326010342827,3
0x98ff28a7,2,1785200326010511437,1785200326010514566,3
0x98ff2895,2,1785200326010983934,1785200326010987045,3
0x98fe2895,2,1785200326011356394,1785200326011359487,3
0x98fe50a7,2,1785200326014828539,1785200326014832002,3
0x98ffefa7,2,1785200326019901340,1785200326019904432,3
0x90fff4d4,2,1785200326020473669,1785200326020476873,3
0x800c7fd3,2,1785200326022646637,1785200326022649748,3
0x98fff5d4,2,1785200326022818673,1785200326022821914,3
0x98fe50a7,2,1785200326025190750,1785200326025193824,3
0x98ff9528,2,1785200326028863949,1785200326028867393,3
0x98ffefa7,2,1785200326030336606,1785200326030339884,3
0x800001f2,2,1785200326031008676,1785200326031011843,3
0x98fd50a7,2,1785200326031280897,1785200326031284026,3
0x98ff28a7,2,1785200326031452766,1785200326031455914,3
0x98ff2895,2,1785200326032524833,1785200326032528203,3
0x800c7f14,2,1785200326032997108,1785200326033000311,3
0x800c00e8,2,1785200326035069409,1785200326035072539,3
0x98fe50a7,2,1785200326035841590,1785200326035844775,3
0x98ffefa7,2,1785200326040914465,1785200326040917613,3
0x9cffd4f5,2,1785200326043387412,1785200326043390523,3
0x98ffa7ef,2,1785200326043759798,1785200326043762946,3
0x9cfed4f5,2,1785200326043784631,1785200326043787705,3
