CAN_ID,Priority,TX_Ingress_NS,RX_Egress_NS,E2E_Latency_US
0xc7f14,2,1785199221045446739,1785199221045825637,378
0x18fe50a7,2,1785199221048921107,1785199221049322273,401
0x10ff38d4,2,1785199221053795411,1785199221054202737,407
0x18ffefa7,2,1785199221054069706,1785199221054367866,298
0x18fff5d4,2,1785199221055743326,1785199221056076434,333
0x18ffa7ef,2,1785199221056617320,1785199221056951616,334
0x18fe50a7,2,1785199221059291712,1785199221059702033,410
0x18ff9528,2,1785199221063065263,1785199221063452760,387
0x18ffefa7,2,1785199221064639013,1785199221064953311,314
0x0,0,1785199221064813215,1785199221065117662,304
0x18fd50a7,2,1785199221065086843,1785199221065451531,364
0x18ff28a7,2,1785199221065459767,1785199221065826604,366
0x18ff2895,2,1785199221066933869,1785199221067327098,393
0x18fe2895,2,1785199221066956406,1785199221067331858,375
0x1801d08f,2,1785199221069023598,1785199221069452609,429
0x18fe50a7,2,1785199221069896777,1785199221070248773,351
0x18ffefa7,2,1785199221074972691,1785199221075324237,351
0x18ffa7ef,2,1785199221077446380,1785199221077827247,380
0x1cffd4f5,2,1785199221077822971,1785199221078116116,293
0x18ffd0ef,2,1785199221078594836,1785199221078954224,359
0x18ff95ef,2,1785199221079668904,1785199221080076942,408
0x18fe50a7,2,1785199221080343455,1785199221080624607,281
0x10ff38ef,2,1785199221080817193,1785199221081113939,296
0x18ff9528,2,1785199221084194247,1785199221084579001,384
0x18ffefa7,2,1785199221085790330,1785199221086204643,414
0x1f2,1,1785199221085986458,1785199221086209439,222
0x18fd50a7,2,1785199221086266253,1785199221086581420,315
0x18ff28a7,2,1785199221086641158,1785199221086953270,312
0x18ff2895,2,1785199221087816207,1785199221088120451,304
0xc7f14,2,1785199221088290704,1785199221088703264,412
0x18fe50a7,2,1785199221091065669,1785199221091453421,387
0x18ffefa7,2,1785199221096140545,1785199221096454903,314
0x18ff28d0,2,1785199221097214928,1785199221097578085,363
0x30c,1,1785199221098089497,1785199221098377137,287
0x18ffa7ef,2,1785199221098763604,1785199221099078024,314
0x18fe50a7,2,1785199221101437847,1785199221101828588,390
0x18ff9528,2,1785199221105212287,1785199221105497835,285
0x18ffefa7,2,1785199221106786704,1785199221107205995,419
0x1f2,1,1785199221106961314,1785199221107210643,249
0x18fd50a7,2,1785199221107235071,1785199221107578753,343
0x18ff28a7,2,1785199221107608328,1785199221107953567,345
0x18ff2895,2,1785199221108782451,1785199221109203840,421
0x18fe2895,2,1785199221109156967,1785199221109580098,423
0x18fe50a7,2,1785199221112031635,1785199221112456532,424
0x18ffe5f4,2,1785199221115006413,1785199221115325615,319
0x18ff28f4,2,1785199221115380837,1785199221115704076,323
0x18ffefa7,2,1785199221117254659,1785199221117578959,324
0x18ffa7ef,2,1785199221119728533,1785199221120081802,353
0x18fe50a7,2,1785199221122403221,1785199221122829737,426
0x18ffeff4,2,1785199221125376721,1785199221125704615,327
0x18ff9528,2,1785199221126251420,1785199221126580001,328
0x18ffefa7,2,1785199221127824966,1785199221128125792,300
0x1f2,1,1785199221127999502,1785199221128327125,327
0x18fd50a7,2,1785199221128273297,1785199221128616846,343
0x18ff28a7,2,1785199221128646702,1785199221128954956,308
0xc7f94,2,1785199221130121582,1785199221130456562,334
0xc7f14,2,1785199221130144230,1785199221130461339,317
0x18fe50a7,2,1785199221133013379,1785199221133326774,313
0x18ffefa7,2,1785199221138088589,1785199221138455515,366
0x18ffa7ef,2,1785199221140562871,1785199221140958802,395
0x18fe50a7,2,1785199221143237262,1785199221143580719,343
0x18ff9528,2,1785199221147111905,1785199221147456631,344
0x18ffefa7,2,1785199221148586063,1785199221148875404,289
0x0,0,1785199221148760044,1785199221149080922,320
0x18fd50a7,2,1785199221149034227,1785199221149456384,422
0x18ff28a7,2,1785199221149408132,1785199221149832604,424
0x18ff2895,2,1785199221149988277,1785199221150328306,340
0x18fe2895,2,1785199221150362886,1785199221150706305,343
0x18fe50a7,2,1785199221153836624,1785199221154122145,285
0x18ffefa7,2,1785199221158911223,1785199221159329090,417
0x1cff50d4,2,1785199221159385832,1785199221159708662,322
0x18ffa7ef,2,1785199221161459949,1785199221161831396,371
0x18fff5d4,2,1785199221161733836,1785199221162081932,348
0x18fe50a7,2,1785199221164208636,1785199221164581571,372
0x18ff9528,2,1785199221167983132,1785199221168328706,345
0x18ffefa7,2,1785199221169557344,1785199221169959423,402
0x0,0,1785199221169731732,1785199221169964163,232
0x18fd50a7,2,1785199221170006416,1785199221170331347,324
0x18ff28a7,2,1785199221170379969,1785199221170707198,327
0x18ff2895,2,1785199221171654795,1785199221172083619,428
0x18fe2895,2,1785199221171928349,1785199221172329007,400
0x1801d08f,2,1785199221174003114,1785199221174329185,326
0x18fe50a7,2,1785199221174876998,1785199221175209182,332
0x18ffefa7,2,1785199221179951782,1785199221180330645,378
0x18ffa7ef,2,1785199221182425897,1785199221182832562,406
0x1cffd4f5,2,1785199221183699482,1785199221184084540,385
0x18ff28ef,2,1785199221183723389,1785199221184089447,366
0xc7f8f,2,1785199221184590884,1785199221184876537,285
0x18fe50a7,2,1785199221185264120,1785199221185584553,320
0x18ff9528,2,1785199221189351022,1785199221189629927,278
0x18ffefa7,2,1785199221190625903,1785199221190958238,332
0x1f2,1,1785199221190799383,1785199221191130107,330
0x18fd50a7,2,1785199221191073437,1785199221191460199,386
0x18ff28a7,2,1785199221191446824,1785199221191836105,389
0x18ff2895,2,1785199221192720946,1785199221193002897,281
0x18fe2895,2,1785199221192994481,1785199221193329655,335
0x18fe50a7,2,1785199221195875612,1785199221196209626,334
0x18ffefa7,2,1785199221200950230,1785199221201330183,379
0x30c,1,1785199221202625312,1785199221202959158,333
0x18ffa7ef,2,1785199221203498492,1785199221203836100,337
0x18fe50a7,2,1785199221206172180,1785199221206583775,411
0x18ff9528,2,1785199221209945713,1785199221210330855,385
0xc7ff7,2,1785199221211519314,1785199221211834275,314
0x1f2,1,1785199221211891812,1785199221212209663,317
0x18fd50a7,2,1785199221212264532,1785199221212587847,323
0x18ff28a7,2,1785199221212286476,1785199221212593365,306
0x18ff2895,2,1785199221213454525,1785199221213752694,298
0x18fe2895,2,1785199221213828782,1785199221214127693,298
0x18fe50a7,2,1785199221216702339,1785199221217084905,382
0x18ff28f4,2,1785199221219676098,1785199221220085598,409
0x10ffd4f4,2,1785199221220049485,1785199221220385838,336
0x18ffefa7,2,1785199221221922900,1785199221222257239,334
0x18ffa7ef,2,1785199221224397107,1785199221224710971,313
0x18fe50a7,2,1785199221227071128,1785199221227460109,388
0x18ffeff4,2,1785199221230046869,1785199221230384117,337
0x18ff9528,2,1785199221231221085,1785199221231508410,287
0xc7ff7,2,1785199221232496188,1785199221232836516,340
0x1f2,1,1785199221232870556,1785199221233210311,339
0x18fd50a7,2,1785199221233244258,1785199221233587588,343
0x18ff28a7,2,1785199221233266165,1785199221233592236,326
0x18ff2895,2,1785199221234436102,1785199221234835491,399
0x18fe2895,2,1785199221234810656,1785199221235211434,400
0xc7f28,2,1785199221237684268,1785199221238087553,403
0x18ffefa7,2,1785199221242759015,1785199221243086573,327
0x18ffa7ef,2,1785199221245232648,1785199221245586231,353
0x18fe50a7,2,1785199221247906984,1785199221248254314,347
0x18ff9528,2,1785199221252082829,1785199221252471021,388
0x10ffd438,2,1785199221252456772,1785199221252843242,386
0xc7ff7,2,1785199221253330303,1785199221253717832,387
0x1f2,1,1785199221253704653,1785199221254088127,383
0x18fd50a7,2,1785199221254079336,1785199221254463792,384
0x18ff28a7,2,1785199221254101799,1785199221254468477,366
0x18ff2895,2,1785199221255270847,1785199221255587918,317
0xc7f14,2,1785199221255745011,1785199221256090990,345
0xc7f28,2,1785199221258518865,1785199221258836721,317
0x10fff4d4,2,1785199221263093115,1785199221263387353,294
0xc7ff7,2,1785199221263667204,1785199221264087406,420
0x10ff38d4,2,1785199221265240343,1785199221265588086,347
0x18ffa7ef,2,1785199221266214837,1785199221266587601,372
0x18fff5d4,2,1785199221267388515,1785199221267716356,327
0x18fe50a7,2,1785199221268962432,1785199221269333591,371
0x18ff9528,2,1785199221273037092,1785199221273386262,349
0x18ffefa7,2,1785199221274310788,1785199221274712998,402
0x1f2,1,1785199221274684564,1785199221275088330,403
0x18fd50a7,2,1785199221275057506,1785199221275467903,410
0x18ff28a7,2,1785199221275079524,1785199221275474885,395
0x18ff2895,2,1785199221276248314,1785199221276587973,339
0x18fe2895,2,1785199221276622385,1785199221276963509,341
0x1801d08f,2,1785199221278696558,1785199221279087539,390
0xc7f28,2,1785199221279570238,1785199221279964498,394
0xc7ff7,2,1785199221284645356,1785199221284974388,329
0x18ffa7ef,2,1785199221287020193,1785199221287336787,316
0xe7fea,2,1785199221288693794,1785199221289088855,395
0x18fe50a7,2,1785199221289867991,1785199221290213369,345
0x18ff9528,2,1785199221293842208,1785199221294136374,294
0x18ffefa7,2,1785199221295216570,1785199221295591739,375
0x1f2,1,1785199221295590327,1785199221295968627,378
0x18fd50a7,2,1785199221295963676,1785199221296338070,374
0x18ff28a7,2,1785199221295985713,1785199221296342977,357
0x18ff2895,2,1785199221297153003,1785199221297464010,311
0x18fe2895,2,1785199221297525926,1785199221297839324,313
0xc7f28,2,1785199221300399742,1785199221300718850,319
0xc7ff7,2,1785199221305475712,1785199221305839721,364
0x18ff28d0,2,1785199221306950647,1785199221307338382,387
0x30c,1,1785199221307324719,1785199221307714455,389
0x18ffa7ef,2,1785199221307999289,1785199221308336434,337
0x18fe50a7,2,1785199221310773958,1785199221311089758,315
0x18ff9528,2,1785199221314748267,1785199221315091707,343
0x18ffefa7,2,1785199221316121944,1785199221316465368,343
0x1f2,1,1785199221316496312,1785199221316840552,344
0x18fd50a7,2,1785199221316871069,1785199221317138996,267
0x18ff28a7,2,1785199221316889106,1785199221317143440,254
0x18ff2895,2,1785199221318062562,1785199221318465158,402
0xc7f14,2,1785199221318536948,1785199221318967452,430
0x18fe50a7,2,1785199221321310746,1785199221321715702,404
0x18ffe5f4,2,1785199221324585634,1785199221324966764,381
0x18ff28f4,2,1785199221324607912,1785199221324971523,363
0x18ffefa7,2,1785199221326477067,1785199221326840776,363
0x18ffa7ef,2,1785199221328851627,1785199221329131120,279
0x18fe50a7,2,1785199221331626166,1785199221331966443,340
0x18ffeff4,2,1785199221334645481,1785199221334981543,336
0x18ff9528,2,1785199221335751919,1785199221336092928,341
0x18ffefa7,2,1785199221336854875,1785199221337217794,362
0x1f2,1,1785199221337511871,1785199221337841348,329
0x18fd50a7,2,1785199221337881350,1785199221338222365,341
0x18ff28a7,2,1785199221337985961,1785199221338230383,244
0x18ff2895,2,1785199221339400582,1785199221339719082,318
0x18fe2895,2,1785199221339524637,1785199221339725082,200
0x18fe50a7,2,1785199221342348138,1785199221342716682,368
0x18ffefa7,2,1785199221347402034,1785199221347718775,316
0x18ffa7ef,2,1785199221349855537,1785199221350142045,286
0x18fe50a7,2,1785199221352569521,1785199221352970201,400
0x18ff9528,2,1785199221356613534,1785199221356967983,354
0x18ffefa7,2,1785199221357989396,1785199221358264571,275
0x1f2,1,1785199221358352449,1785199221358639792,287
0x18fd50a7,2,1785199221358705540,1785199221359020272,314
0x18ff28a7,2,1785199221358810280,1785199221359027124,216
0x18ff2895,2,1785199221359953366,1785199221360340879,387
0xc7f14,2,1785199221360416122,1785199221360842377,426
0x18fe50a7,2,1785199221363171235,1785199221363592941,421
0x18ffefa7,2,1785199221368226242,1785199221368594220,367
0x18fff5d4,2,1785199221368729535,1785199221369018200,288
0xc7fd3,2,1785199221370835245,1785199221371218544,383
0x18fe50a7,2,1785199221373470081,1785199221373843942,373
0x18ff9528,2,1785199221377534760,1785199221377893149,358
0x18ffefa7,2,1785199221378599476,1785199221378968664,369
0x1f2,1,1785199221379254120,1785199221379593588,339
0x18fd50a7,2,1785199221379607914,1785199221379972235,364
0x18ff28a7,2,1785199221379702024,1785199221379979586,277
0x18ff2895,2,1785199221380845703,1785199221381218489,372
0xc7f14,2,1785199221381309700,1785199221381638729,329
0x1801d08f,2,1785199221383334669,1785199221383720092,385
0x18fe50a7,2,1785199221384139257,1785199221384472330,333
0x18ffefa7,2,1785199221389194097,1785199221389593997,399
0x18ffa7ef,2,1785199221391748341,1785199221392096451,348
0x18ff28ef,2,1785199221392722391,1785199221393094484,372
0x18ff1eef,2,1785199221394086975,1785199221394471720,384
0x1cffd4f5,2,1785199221394180456,1785199221394476516,296
0x18fe50a7,2,1785199221394583620,1785199221394969589,385
0x18ffd0ef,2,1785199221395018303,1785199221395344976,326
0x18ff95ef,2,1785199221396091981,1785199221396469491,377
0x87f9c,2,1785199221397245752,1785199221397594320,348
0x18ff38ef,2,1785199221398240598,1785199221398594539,353
0x18ff9528,2,1785199221399003760,1785199221399341425,337
0x18fe38ef,2,1785199221399387943,1785199221399722479,334
0x18ffefa7,2,1785199221400101087,1785199221400469736,368
0x1f2,1,1785199221400455529,1785199221400844734,389
0xc7ea8,2,1785199221400890175,1785199221401219714,329
0x18ff28a7,2,1785199221401454042,1785199221401848842,394
0x1cfe50ef,2,1785199221401560374,1785199221401853471,293
0x18ff2895,2,1785199221402655090,1785199221402969523,314
0xc7f14,2,1785199221402809737,1785199221403147578,337
0x18fff4ef,2,1785199221403113347,1785199221403472817,359
0x18fe50a7,2,1785199221405706831,1785199221406095178,388
0x18ffefa7,2,1785199221410761375,1785199221411095457,334
0x30c,1,1785199221412515309,1785199221412845877,330
0x18ffa7ef,2,1785199221413289619,1785199221413720503,430
0x18fe50a7,2,1785199221416003195,1785199221416343160,339
0x18ff9528,2,1785199221420078541,1785199221420470831,392
0x18ffefa7,2,1785199221421152886,1785199221421470975,318
0x1f2,1,1785199221421786475,1785199221422135362,348
0x18fd50a7,2,1785199221422140695,1785199221422474009,333
0xc7f94,2,1785199221422294453,1785199221422721267,426
0x18ff2895,2,1785199221423398058,1785199221423723282,325
0x18fe2895,2,1785199221423771556,1785199221424096281,324
0x18fe50a7,2,1785199221426596076,1785199221426891197,295
0x18ff28f4,2,1785199221429618187,1785199221429887390,269
0x18fe28f4,2,1785199221429985833,1785199221430265129,279
0x18ffefa7,2,1785199221431804304,1785199221432135771,331
0x18ffa7ef,2,1785199221434263048,1785199221434596188,333
0x18fe50a7,2,1785199221436977013,1785199221437264549,287
0x1cff50f4,2,1785199221439995273,1785199221440343853,348
0x18ffeff4,2,1785199221440357937,1785199221440638426,280
0x18ff9528,2,1785199221441311487,1785199221441644218,332
0x18ffefa7,2,1785199221442266370,1785199221442596956,330
0x1f2,1,1785199221442899533,1785199221443222102,322
0x18fd50a7,2,1785199221443262457,1785199221443599600,337
0xc7f94,2,1785199221443416141,1785199221443846988,430
0x18ff2895,2,1785199221444466209,1785199221444848911,382
0x18fe2895,2,1785199221444827373,1785199221445134521,307
0x18fe50a7,2,1785199221447717430,1785199221448015436,298
0x18ff38f4,2,1785199221450717819,1785199221451013278,295
0x18ffefa7,2,1785199221452841584,1785199221453146863,305
0x18ffa7ef,2,1785199221455295440,1785199221455723094,427
0x18fe50a7,2,1785199221458009720,1785199221458345937,336
0x18ff9528,2,1785199221462204232,1785199221462597996,393
0x10ffd438,2,1785199221462558637,1785199221462973216,414
0x18ffefa7,2,1785199221463231966,1785199221463519214,287
0x1f2,1,1785199221463865296,1785199221464222897,357
0x18fd50a7,2,1785199221464219646,1785199221464602748,383
0xc7f94,2,1785199221464373385,1785199221464608785,235
0xc7f94,2,1785199221465536934,1785199221465882780,345
0x18fe2895,2,1785199221465850414,1785199221466143409,292
0x18fe50a7,2,1785199221468674119,1785199221469099713,425
0x10ff38d4,2,1785199221473118074,1785199221473473809,355
0x18ffefa7,2,1785199221473821514,1785199221474225176,403
0x18fff5d4,2,1785199221475236320,1785199221475600412,364
0x18ffa7ef,2,1785199221476329517,1785199221476723482,393
0xc7f28,2,1785199221479123260,1785199221479474269,351
0x18ff9528,2,1785199221483167976,1785199221483520902,352
0x18ffefa7,2,1785199221484191933,1785199221484598825,406
0x1f2,1,1785199221484825762,1785199221485138508,312
0x18fd50a7,2,1785199221485180649,1785199221485601284,420
0xc7f94,2,1785199221485333870,1785199221485605876,272
0x18ff2895,2,1785199221486417975,1785199221486849576,431
0x18fe2895,2,1785199221486811047,1785199221487224593,413
0x1801d08f,2,1785199221488905053,1785199221489227215,322
0x18fe50a7,2,1785199221489708603,1785199221490099564,390
0x18ffefa7,2,1785199221494782943,1785199221495101009,318
0x18ffa7ef,2,1785199221497216799,1785199221497599482,382
0x18fe50a7,2,1785199221499931079,1785199221500347805,416
0x1cffd4f5,2,1785199221500295003,1785199221500725304,430
0x18ff9528,2,1785199221504198646,1785199221504601512,402
0x18ffefa7,2,1785199221505152122,1785199221505475324,323
0x1f2,1,1785199221505785266,1785199221506100452,315
0xc7ea8,2,1785199221506139486,1785199221506477339,337
0x18ff28a7,2,1785199221506233245,1785199221506481969,248
0x18ff2895,2,1785199221507396849,1785199221507726538,329
0x18fe2895,2,1785199221507770661,1785199221508102574,331
0x18fe50a7,2,1785199221510594959,1785199221510976082,381
0x18ffefa7,2,1785199221515669206,1785199221516100934,431
0x30c,1,1785199221517613065,1785199221517977354,364
0x18ff28d0,2,1785199221517697435,1785199221517981891,284
0x18ffa7ef,2,1785199221518250932,1785199221518601351,350
0xc7f28,2,1785199221521044674,1785199221521396212,351
0x18ff9528,2,1785199221525118724,1785199221525400142,281
0x18ffefa7,2,1785199221526112847,1785199221526476490,363
0x1f2,1,1785199221526747029,1785199221527101691,354
0x18fd50a7,2,1785199221527100452,1785199221527391172,290
0xc7f94,2,1785199221527254840,1785199221527608282,353
